reviewerID,itemID,overall,fine_feature,coarse_feature
A3AF038W92E3I,B000URXP6E,5.0,[3.125 4.75  3.    2.375 4.125 3.5   3.    4.75  1.25  0.   ],0.50937394098772
A1V9QLYRT1O4KF,B000URXP6E,5.0,[5.    3.75  5.    0.625 3.625 3.75  5.    3.75  3.25  0.   ],0.5805389013004846
A1B1HM7OZLXFO2,B000URXP6E,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.48126772109761895
AD1RIYOFGGS37,B000URXP6E,5.0,[0.375 0.625 0.    0.    1.    0.375 0.625 0.375 0.625 0.   ],0.5744422588168585
ADUKTDKBY4CNP,B000URXP6E,1.0,[-3.5   -2.25  -0.625 -0.875 -2.    -1.375 -2.125 -2.875 -1.75   0.   ],0.5187504645185294
A29WQLB8ACNZ5T,B000URXP6E,5.0,[5.  5.  5.  3.5 5.  5.  5.  5.  3.5 0. ],0.5281037025255164
A1CEDYAX0NG4BU,B000URXP6E,3.0,[-1.375 -1.375 -1.375 -0.375 -0.875 -1.375 -0.875 -1.375 -0.5    0.   ],0.4999988376550752
AYY463Q7V3LTU,B000URXP6E,5.0,[3.5  3.5  3.75 1.5  3.5  3.25 3.75 3.25 1.25 0.  ],0.5093738529989814
A1Z9JYXS7Y6Z6X,B000URXP6E,5.0,[5. 5. 5. 5. 5. 5. 5. 5. 5. 0.],0.5187671787089098
A1CURM7FGX5UJP,B000URXP6E,5.0,[-0.75   0.125  0.     0.     0.125 -0.75   0.125 -0.75   0.125  0.   ],0.5187419718115827
A26CEJL5AR4U3B,B000URXP6E,5.0,[5. 5. 5. 5. 5. 5. 5. 5. 5. 0.],0.5109361529720402
A1JL5CJJDECOH4,B000URXP6E,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5314003853483896
AMKW6DTGH7DHY,B000URXP6E,5.0,[2. 2. 2. 0. 2. 2. 2. 2. 2. 0.],0.5000006296167724
ASJX5CT07ZCE3,B000URXP6E,5.0,[ 1.     0.75  -0.375  0.125  1.625  0.625  0.125  0.25  -0.125  0.   ],0.5078107991852993
A3IZX2IWVGM9QH,B000URXP6E,5.0,[5. 5. 5. 5. 5. 5. 5. 5. 5. 0.],0.5312103392793999
A2N0CVZO3GPQ45,B000URXP6E,4.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.4968750515763796
A2TUCPCLHHLR6O,B000URXP6E,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5249434832165439
A3COAV45SLM4LY,B000URXP6E,4.0,[1.5   1.25  1.25  1.25  1.5   1.5   1.25  1.5   0.625 0.   ],0.4906188474210173
A3KALVNW1WOI19,B000URXP6E,5.0,[-0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5  0. ],0.5436503628779713
A1NP222Y17P9N3,B000URXP6E,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.531251020303451
AHQFK3PX6EKQH,B000URXP6E,5.0,[0.75 0.75 0.   0.75 1.5  0.75 1.5  1.5  0.   0.  ],0.5
ACAA46YVXMZTJ,B000URXP6E,5.0,[5.  5.  5.  3.5 5.  5.  5.  5.  5.  0. ],0.5031253199087894
A8N02S3VNT60S,B000URXP6E,5.0,[1.  1.  0.5 0.5 1.  1.  1.  1.  1.  0. ],0.49374639392924324
A1WGC9NCI09T3D,B000URXP6E,1.0,[ 5.     4.875  0.375  2.125  2.625  2.375  3.875  3.875 -0.375  0.   ],0.5031246681077758
A1QQHWTPZYIXM3,B000URXP6E,5.0,[ 0.    -0.375  0.     0.    -0.375 -0.75   0.    -0.375  0.     0.   ],0.5249582362914137
A25DGSQA3AN7H5,B000URXP6E,5.0,[0.625 0.625 0.625 0.625 0.625 0.625 0.625 0.625 0.    0.   ],0.5187374808524405
A1TYZNOET5SXZF,B000URXP6E,5.0,[5.  5.  5.  4.5 5.  5.  5.  5.  5.  0. ],0.487507343941992
A3UE3Z1GP28DRW,B000URXP6E,5.0,[3.25  3.375 1.75  0.    1.75  1.625 1.875 3.375 1.625 0.   ],0.5093761637042764
A2YXTUAVV51KUH,B000URXP6E,5.0,[-4.25 -3.25 -1.25 -2.   -3.   -3.75 -3.75 -3.5  -2.    0.  ],0.5265276157656553
AUYOTOM5XVNL,B000URXP6E,5.0,[2.25 1.25 1.25 1.25 2.25 1.25 1.25 1.   1.25 0.  ],0.5062494444463614
AIRQ4VAXVPAP4,B000URXP6E,5.0,[5. 5. 5. 5. 5. 5. 5. 5. 5. 0.],0.5405278528806389
A1N1FL81IAC7IR,B000URXP6E,5.0,[1.375 3.625 3.625 4.5   4.5   3.625 3.625 1.375 1.375 0.   ],0.5092915721099339
A14YENXHLKG9WL,B000URXP6E,5.0,[3.    5.    2.25  1.375 5.    4.375 5.    5.    0.25  0.   ],0.4968753513265888
A267Z5OBD39VHZ,B000URXP6E,5.0,[5.    5.    5.    5.    5.    5.    5.    5.    4.375 0.   ],0.4968756499859775
A3A8F2URN7MEPR,B000URXP6E,5.0,[0.375 0.375 0.75  0.375 0.75  0.375 0.375 0.75  0.375 0.   ],0.5498016998922628
A3F6UEMA8SNNK5,B000URXP6E,5.0,[4.625 4.75  3.    3.    3.    4.75  4.625 4.625 2.75  0.   ],0.5062030751001564
AD75IYEZMZVJH,B000URXP6E,5.0,[0.875 0.875 0.375 0.375 0.875 0.625 0.875 0.875 0.25  0.   ],0.5498386542910987
A2TYF9WCP31IGZ,B000URXP6E,5.0,[0.75  0.375 0.375 0.    0.375 1.125 0.375 0.375 0.    0.   ],0.5590928225539674
A2CA0MJP6O4ZZL,B000URXP6E,5.0,[1.25  1.25  1.25  1.25  1.25  1.25  1.25  1.25  0.625 0.   ],0.5498198112987229
A1AIIT0GCPBL2M,B000URXP6E,5.0,[4.75  4.25  0.625 1.875 4.    4.75  4.75  4.75  2.    0.   ],0.5218622255803914
A36CT6022EC8KS,B000URXP6E,5.0,[-0.25  -0.25  -0.25  -0.375 -0.375 -0.25  -0.5   -0.25  -0.375  0.   ],0.5155635617527261
A1FFGS17PQWUI8,B000URXP6E,5.0,[5.  5.  3.5 5.  5.  5.  5.  5.  3.5 0. ],0.5
A2AHJ14T0JXO1M,B000URXP6E,5.0,[3.5   5.    5.    2.125 5.    5.    5.    3.5   2.125 0.   ],0.5031288732958125
A14BV6AW987ZDN,B000URXP6E,5.0,[2. 2. 2. 0. 4. 2. 4. 2. 4. 0.],0.5124751059732154
A2ZZ75UB8VK31U,B000URXP6E,5.0,[2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 0.  ],0.49680206128866305
A1XQ0F01CF84Y3,B000URXP6E,5.0,[0.125 0.125 0.125 0.125 0.25  0.    0.25  0.    0.125 0.   ],0.51557468475579
AOG134B92MGKO,B000URXP6E,4.0,[4. 4. 2. 0. 4. 4. 4. 4. 2. 0.],0.4999962588269069
A1KJ2M8NY458CE,B000URXP6E,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5436363354211367
A2LK2NPDGPG9BS,B000URXP6E,5.0,[3.875 5.    3.5   1.875 5.    4.5   5.    5.    2.375 0.   ],0.509372034503335
A2813CU4C11BIE,B000URXP6E,5.0,[5.    5.    4.125 4.5   5.    5.    5.    5.    2.    0.   ],0.5374280651291568
A2TZFRXV3E4D7O,B000URXP6E,5.0,[5.    5.    5.    2.5   5.    5.    5.    5.    4.875 0.   ],0.5259878616185896
ARI1N006KSXX,B000URXP6E,5.0,[4.125 5.    4.125 2.25  5.    2.5   5.    5.    1.875 0.   ],0.4906247395758137
A34KXLHGO3SWB7,B000URXP6E,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5621691311425141
A2SUH2N8051BES,B000URXP6E,5.0,[3.125 3.125 3.125 1.375 3.125 3.125 3.125 3.125 3.125 0.   ],0.5156117575048942
A3KHIT48AYHC0L,B000URXP6E,4.0,[2.125 1.125 1.25  0.5   1.125 1.125 1.125 1.625 0.625 0.   ],0.49687397582939435
A39WH9DUE96U1P,B000URXP6E,5.0,[ 1.75   2.625  1.     1.125  3.     0.75   1.75   3.25  -0.125  0.   ],0.4890672058256891
AZCOSCQG73JZ1,B000URXP6E,5.0,[0.5  0.25 0.5  0.25 0.75 0.25 0.5  0.25 0.25 0.  ],0.5775045490946396
A3DHNBADVA7S4D,B000URXP6E,5.0,[5.    5.    2.375 1.875 4.75  5.    5.    5.    1.875 0.   ],0.4906238766612569
AJILF715MP2SE,B000URXP6E,5.0,[5.    5.    5.    0.875 5.    5.    5.    5.    5.    0.   ],0.5031250479608547
A20K51AP7RX6V8,B000URXP6E,5.0,[5.   5.   5.   4.75 5.   5.   5.   5.   2.5  0.  ],0.49375078888604723
A2F218M5AOPU6T,B000URXP6E,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5031045894355661
A14R11HV2H7AVW,B000URXP6E,5.0,[5.    5.    5.    1.875 5.    5.    5.    5.    5.    0.   ],0.5125018775723233
A2M1OW141Y5WSN,B000URXP6E,1.0,[4.375 2.875 0.875 0.875 2.25  2.625 3.125 3.75  0.875 0.   ],0.5015616361815011
A3V6HGWB3AKM8O,B000URXP6E,5.0,[2.5   1.25  2.5   0.    1.25  0.625 2.5   1.25  0.625 0.   ],0.5000000122845145
ABXNHW16GPL6F,B000URXP6E,1.0,[5. 5. 5. 5. 5. 5. 5. 5. 5. 0.],0.5373925509576312
A23NIAK357LIYU,B000URXP6E,5.0,[2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 0.  ],0.5405222526857624
A33MZYRMSIHERN,B000URXP6E,5.0,[1.25  1.875 1.875 1.875 1.875 1.875 1.875 1.875 1.875 0.   ],0.5155994465151613
A2HT5WENL8E5S6,B000URXP6E,5.0,[1.75 0.25 0.25 0.25 0.25 0.25 0.25 1.75 0.25 0.  ],0.46568325378696446
A1GVTXX0S7ANZ8,B000URXP6E,5.0,[4.25  4.25  3.75  3.75  2.875 4.5   5.    4.375 2.375 0.   ],0.49687749853239993
A2PUZMHH482FU7,B000URXP6E,1.0,[4.625 5.    2.75  4.125 5.    5.    3.25  5.    2.75  0.   ],0.534341529572342
A1LA3IVNDE22NW,B000URXP6E,5.0,[5. 5. 5. 5. 5. 5. 5. 5. 5. 0.],0.5590901279099049
A2U7BI3N4YP26B,B000URXP6E,5.0,[-0.25 -0.25 -0.25 -0.25 -0.25 -0.25 -0.25 -0.25 -0.25  0.  ],0.4875078000675814
A1929HU28OJ7D8,B000URXP6E,5.0,[ 2.25   1.875 -0.625 -1.375  1.125  1.     1.125  2.125  0.375  0.   ],0.507286053581577
AIWVB6601DJOO,B000URXP6E,4.0,[1.75 1.75 1.75 1.75 1.75 1.75 1.75 1.75 2.25 0.  ],0.531156433731618
A36FFM5OUBWGOL,B000URXP6E,5.0,[3.75  3.25  2.125 2.5   2.875 3.5   2.625 3.625 1.25  0.   ],0.5436431488571859
A1V4LZJKGV2YSU,B000URXP6E,5.0,[5.    5.    5.    5.    5.    5.    5.    5.    3.375 0.   ],0.515589721428734
A2SDF1PW1FIKC6,B000URXP6E,4.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5093687772538134
A27PPA3O7PX0OH,B000URXP6E,1.0,[2.625 2.75  0.875 2.125 3.625 2.75  3.125 3.    1.875 0.   ],0.49062534402112284
A22XX80SB8WMUK,B000URXP6E,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5031218561446523
A1A7LP8GUKEPZM,B000URXP6E,5.0,[0.    0.625 0.625 0.625 0.625 0.625 0.625 0.625 0.625 0.   ],0.4967565007428568
A3E52KMZJI788W,B000URXP6E,4.0,[-2.     0.    -0.5   -0.75   0.    -0.625  0.625 -1.5   -0.75   0.   ],0.4906256885254458
AXDHA80LYRYSE,B000URXP6E,5.0,[2.5   5.    3.125 2.625 2.5   3.25  2.875 2.5   1.625 0.   ],0.509378261351959
A3HA7DWA3A6P4D,B000URXP6E,5.0,[3.  3.  3.  0.  3.  4.5 3.  3.  0.  0. ],0.503125779097186
A21VGLAQKA6UXO,B000URXP6E,5.0,[0.875 1.    0.625 0.5   0.875 0.875 0.75  0.875 0.125 0.   ],0.5124967762682104
AQN8A38PJ8V41,B000URXP6E,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5342868747952182
A2DFFI0IG23LFK,B000URXP6E,5.0,[1.75 1.75 1.75 1.75 1.75 1.75 1.75 1.75 2.25 0.  ],0.531156433731618
A1PWYEL1R4LMAQ,B000URXP6E,5.0,[0.  0.  0.  0.  1.5 0.  0.  0.  0.  0. ],0.5343127607654842
A1O7LQP26XE36M,B000URXP6E,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.531104202053033
A35GLRQ89X0WRD,B000URXP6E,5.0,[5.  5.  5.  3.5 5.  5.  5.  5.  5.  0. ],0.4999987290043424
A2JWINJJ8E1IIC,B000URXP6E,5.0,[2.75  2.75  2.75  2.75  2.75  2.75  2.75  2.75  1.375 0.   ],0.49375222476698205
AR7EOI1I0D7Q7,B000URXP6E,5.0,[3.5   3.5   3.5   1.75  3.5   3.5   3.5   3.5   3.125 0.   ],0.49373989095457305
AXCURT4DMJ5X,B000URXP6E,5.0,[5.    5.    5.    5.    5.    5.    5.    5.    3.375 0.   ],0.5
A2YNPGFDPBKZ3L,B000URXP6E,5.0,[-3.875 -2.25  -4.5   -2.5   -2.125 -1.875 -3.    -3.    -2.125  0.   ],0.4984348570446799
A8B6JCPLPWVK5,B000URXP6E,5.0,[3.625 3.625 3.    3.    4.125 3.875 3.875 3.625 2.75  0.   ],0.5405464489323274
A2C114BZC4OO6A,B000URXP6E,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5312463189562251
AE7U89M0RXP0W,B000URXP6E,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5280982154452007
A1ZM06J2A5XGHY,B000URXP6E,1.0,[0.5   0.625 0.    0.    0.5   0.375 0.375 0.5   0.125 0.   ],0.518744388231368
APRCXHKSYVYZX,B000URXP6E,5.0,[0.875 1.5   0.875 0.625 1.5   1.5   0.875 1.5   0.625 0.   ],0.5560566850641274
A21C5SBM0KCCH9,B000URXP6E,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.48750748088642426
ASWLL1VJA7WOG,B000URXP6E,5.0,[0.75  0.75  0.75  0.375 0.75  0.375 0.75  0.75  0.75  0.   ],0.5218448604820002
A1QVOO32ZSI252,B000URXP6E,5.0,[5. 5. 5. 5. 5. 5. 5. 5. 5. 0.],0.5000011287086834
AD6WIZKKXYQVL,B000URXP6E,5.0,[-0.25  -0.125 -0.125 -0.125 -0.125  0.    -0.125  0.    -0.125  0.   ],0.5218580604120876
A1MZIY3MPR5LRS,B000URXP6E,5.0,[2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 0.  ],0.4905775789524727
A23ZC494ZWNEE0,B000URXP6E,5.0,[-0.125 -0.125 -0.125 -0.125 -0.125 -0.125 -0.125 -0.125 -0.125  0.   ],0.5312276692584941
AGXW8BFME8048,B000URXP6E,5.0,[3.    3.25  2.5   1.875 3.5   3.    4.    3.75  2.    0.   ],0.5218602492170803
ADNGSTD6WM8WE,B000URXP6E,5.0,[1.125 1.125 0.    1.375 2.75  1.125 2.75  2.75  0.    0.   ],0.5311992003812784
A2JAEYUNQB6BIF,B000URXP6E,5.0,[1.375 3.5   3.5   3.125 3.875 3.125 3.5   1.375 1.75  0.   ],0.5374329807706841
AGRLW94043OXP,B000URXP6E,5.0,[1.75  2.25  0.5   0.625 1.75  2.25  2.25  2.25  1.125 0.   ],0.5000017957578484
AI5ELCUWKSDXJ,B000URXP6E,5.0,[2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 0.  ],0.48129275152283746
ADW00ZRLWD3KG,B000URXP6E,5.0,[-5.    -5.     0.     0.    -5.    -5.    -5.    -5.     0.125  0.   ],0.5218628796746698
AIF4UQ6O6UZZF,B000URXP6E,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5156423000700443
A2TY2IK21P4498,B000URXP6E,5.0,[ 0.     0.     0.     0.    -0.125 -0.625 -0.125 -0.125  0.     0.   ],0.478138742761154
A1JR5CZCFXPQMC,B000URXP6E,5.0,[5.    5.    4.375 1.875 4.875 5.    5.    5.    1.875 0.   ],0.503124602935884
A2831PTXQCEFCM,B000URXP6E,5.0,[5.   5.   5.   1.75 5.   5.   5.   5.   5.   0.  ],0.5
A1UARSQWRRYEB7,B000URXP6E,5.0,[3.375 3.125 1.75  2.75  3.125 3.375 3.375 3.125 1.375 0.   ],0.5093222591100844
ARZQ7AEFUXNPN,B000URXP6E,5.0,[4.125 5.    3.25  1.625 2.125 3.75  4.5   4.5   1.875 0.   ],0.47813806027816375
A3IJDWW3VVLF3G,B000URXP6E,1.0,[-5.    -5.    -4.625 -2.125 -5.    -5.    -4.875 -4.875 -0.25   0.   ],0.5093730463642062
A28F08XFZRKIH5,B000URXP6E,1.0,[ 1.125  1.125 -0.25   0.     1.125 -0.125  0.375  1.125  0.125  0.   ],0.5
AKZZ0DTJDXLZI,B000URXP6E,5.0,[-3.75  -1.875 -1.    -0.875 -2.875 -2.75  -3.75  -2.    -1.     0.   ],0.5031266123850621
A7ID5H7FWLJHC,B000URXP6E,1.0,[5.    5.    5.    2.25  5.    5.    5.    5.    4.125 0.   ],0.498437814395805
A24W4W9E62FZP2,B000URXP6E,2.0,[5.    5.    5.    4.375 5.    5.    5.    5.    4.25  0.   ],0.5062481922797618
A265E2JC4S3YWC,B000URXP6E,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5155695975835441
A2O23K583MS6RI,B000URXP6E,1.0,[-1.625 -0.875 -1.    -0.25  -0.875 -0.875 -0.875 -0.875 -0.125  0.   ],0.5436389863757412
A12HTKLZWLEAF5,B000URXP6E,5.0,[1.875 3.125 3.125 1.25  3.125 2.5   5.    4.375 1.875 0.   ],0.5062607589840098
A2SU85PYAB6M67,B000URXP6E,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.50312452492427
A1Z14Z7HOM429U,B000URXP6E,5.0,[-0.5  -0.5  -0.5  -0.75 -0.5  -0.5  -0.5  -0.5  -0.25  0.  ],0.4937798361735481
A345PQ5PIJVC67,B000URXP6E,1.0,[-0.5 -0.5 -0.5  0.  -0.5 -0.5 -0.5 -0.5  0.   0. ],0.4999971372812579
A2QLQVPUZG2JXU,B000URXP6E,5.0,[ 0.25   0.5   -0.125 -0.5   -0.5    0.75  -1.375  0.5   -0.5    0.   ],0.5374344324991243
A1JQIYKCPYFKG2,B000URXP6E,5.0,[2.375 3.    2.375 0.75  3.    2.    3.    3.    0.75  0.   ],0.5774943606541094
A3FZSM6JYA65PR,B000URXP6E,5.0,[5.    5.    5.    4.875 5.    5.    5.    5.    5.    0.   ],0.5405466318285965
AGOH8N902URMW,B000URXP6E,5.0,[5.    5.    5.    1.875 5.    3.5   5.    5.    1.875 0.   ],0.4843800013174963
AZFYUPGEE6KLW,B000URXP6E,5.0,[5. 5. 5. 5. 5. 5. 5. 5. 5. 0.],0.559087756014298
A31HMJPZBE79NG,B000URXP6E,5.0,[1.625 1.625 0.75  1.625 1.625 1.625 1.875 1.625 0.    0.   ],0.49687538420398836
A19GO5VNH8D1TF,B000URXP6E,5.0,[2.875 5.    4.375 3.    5.    5.    5.    4.125 0.125 0.   ],0.4781370005241715
A39JMSWQA06ZN6,B000URXP6E,5.0,[0.75 0.75 0.75 0.   0.75 0.75 0.75 0.75 0.   0.  ],0.55293007890683
A1IT5WIUU0FKAV,B000URXP6E,5.0,[4.25  4.25  2.875 1.25  4.125 2.75  4.25  4.25  1.25  0.   ],0.496876240734446
A1JJBKKS6FCOQJ,B000URXP6E,5.0,[1.25  1.25  1.875 1.875 1.25  1.25  1.375 1.375 1.875 0.   ],0.4937661289599757
A23S9B3XGR5CMX,B000URXP6E,5.0,[-1.    -0.75  -0.25   0.    -0.125 -0.75  -0.75  -1.125  0.     0.   ],0.48438600321999575
A1WN7VWKL2LF20,B000URXP6E,5.0,[0.375 0.25  0.125 0.125 0.375 0.25  0.125 0.25  0.125 0.   ],0.5713202059424197
A2D0I7M2G43WWP,B000URXP6E,5.0,[4.625 1.875 4.25  4.    5.    5.    4.5   5.    2.25  0.   ],0.5124772215975173
A2J5HTXL1X2FN3,B000URXP6E,5.0,[-0.125 -0.125 -0.125  0.    -0.125 -0.125 -0.125 -0.125 -0.125  0.   ],0.5187382849844195
A3R33QRJ8AC767,B000URXP6E,5.0,[5. 5. 5. 5. 5. 5. 5. 5. 5. 0.],0.5218608611009832
AKWBRE0JKA2A1,B000URXP6E,5.0,[0.75  1.5   0.75  0.    1.125 1.125 1.125 1.5   0.    0.   ],0.5529263863383997
A6CEOJ5ISIGRB,B000URXP6E,5.0,[2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 0.  ],0.5093571389157677
A25TLMKU5AXWHF,B000URXP6E,5.0,[3.375 5.    1.75  0.375 2.    3.5   2.    3.5   0.625 0.   ],0.4999998431827054
A3UHBFT2EGPDG5,B000URXP6E,5.0,[5.    5.    1.75  0.875 4.125 4.625 5.    5.    1.375 0.   ],0.5312074204052196
A19Q4TR24DNXB5,B000URXP6E,5.0,[0.375 1.    0.375 0.25  2.875 1.25  1.875 1.    0.    0.   ],0.5249784796721726
A193RG4GIJ5OLM,B000URXP6E,5.0,[3.625 3.625 2.875 1.875 3.625 2.875 2.875 2.875 1.875 0.   ],0.4875061945557813
A1SY26REK8411L,B000URXP6E,5.0,[-0.5  -0.5  -0.25  0.   -2.25 -0.5  -0.5  -0.5   0.    0.  ],0.5031254462219223
ARFFWJFJWCAGE,B000URXP6E,5.0,[0.125 0.    0.    0.    0.125 0.    0.125 0.125 0.    0.   ],0.5343122958543115
A26DR70GPC8R5T,B000URXP6E,5.0,[5.    5.    4.375 3.125 5.    5.    5.    5.    5.    0.   ],0.5218667056816705
AF0QBHJJUO5R2,B000URXP6E,5.0,[5.   5.   5.   4.25 5.   5.   5.   5.   5.   0.  ],0.5093782612983261
A1UMO57A3IQGT7,B000URXP6E,5.0,[0.    0.25  0.    0.    0.625 0.    0.25  0.    0.25  0.   ],0.4906232675625577
A4UCVNYL7GY61,B000URXP6E,5.0,[2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 0.  ],0.5030180465539115
AE06QZ0NCSBBO,B000URXP6E,5.0,[3.    3.    2.625 1.125 3.    3.    3.375 3.375 2.25  0.   ],0.506251764203755
A1AFK6DIZFYQ2V,B000URXP6E,5.0,[5.    5.    4.75  2.    5.    4.75  5.    5.    1.375 0.   ],0.4968725434623199
A1AKH1GJBE5CX5,B000URXP6E,5.0,[5. 5. 5. 5. 5. 5. 5. 5. 5. 0.],0.5187447922331847
A1A6EANMBA02NW,B000URXP6E,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5187284458275685
A1M5UWJ8H1SYHG,B000URXP6E,5.0,[0.125 2.125 1.25  1.    0.125 0.125 1.25  2.125 1.    0.   ],0.4906211429836368
A244RDHGOX4Z2J,B000URXP6E,4.0,[-2.125 -1.125 -1.875  0.    -1.125 -1.    -1.125 -1.    -1.25   0.   ],0.5031255434403326
A1MCIV8P5COBQZ,B000URXP6E,5.0,[0.   0.75 1.5  0.   0.75 1.5  1.5  0.75 0.   0.  ],0.5031239729345841
A2CY3ZL67BZKEU,B000URXP6E,5.0,[2.375 0.625 0.625 0.625 2.375 1.5   0.625 2.375 0.    0.   ],0.49687618438692066
A3HIK2YDCUMWMZ,B000URXP6E,5.0,[0.375 0.75  0.375 0.    0.75  0.    0.75  0.375 0.75  0.   ],0.540540770131879
A190ENIBZ72LMF,B000URXP6E,5.0,[5. 5. 4. 2. 5. 5. 5. 5. 4. 0.],0.5156140530937428
A3L1JSXB4OXOD9,B000URXP6E,5.0,[3.5   3.5   3.125 3.5   3.5   3.5   3.5   3.5   3.125 0.   ],0.4875067458254902
A36JEYR65W1LTO,B000URXP6E,5.0,[2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 2.75 0.  ],0.4874448095142661
A1IP4AIXPHF55Y,B000URXP6E,5.0,[4.375 4.375 3.75  2.25  3.75  4.375 3.75  4.375 1.625 0.   ],0.5280941913998699
A1MDYWL5DLS9SS,B000URXP6E,5.0,[5.    5.    5.    3.875 5.    5.    5.    5.    3.875 0.   ],0.493752627687512
A1IYXUF0KPKOS1,B000URXP6E,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5155588125492356
A2OQZFZLIMR4AR,B000URXP6E,5.0,[5.    5.    2.625 3.5   5.    5.    5.    5.    2.5   0.   ],0.49374280077389243
A275L578ORHUVL,B000URXP6E,4.0,[1.125 1.125 0.    0.25  1.125 1.    1.    1.    0.25  0.   ],0.543642171452186
A2XDLY3PL0CGBD,B000URXP6E,5.0,[0.5   0.375 0.625 0.625 0.375 1.    0.375 0.375 0.    0.   ],0.47502101212674214
A1IW22SHMMASQ6,B000URXP6E,5.0,[5.  5.  5.  5.  5.  5.  5.  5.  4.5 0. ],0.5218600069147963
A23NSBJ5CGLWAA,B000URXP6E,5.0,[3.125 3.    3.5   1.75  1.375 3.    3.375 3.125 3.75  0.   ],0.46879284136315086
A1LCFO492L6K6G,B000URXP6E,5.0,[-5.    -3.875 -3.875 -1.375 -3.875 -3.875 -3.875 -3.875 -2.     0.   ],0.5249745775394855
A2CQEI5EQ0DA8Z,B000URXP6E,5.0,[0.625 0.625 0.625 0.625 0.625 0.625 0.625 0.625 0.    0.   ],0.5187333799271048
A1ETRNNK4BOVDE,B000URXP6E,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5062231113701814
A9ZMABTHVLKOL,B000URXP6E,5.0,[3.5  2.75 2.   2.75 2.   2.75 3.5  2.75 2.   0.  ],0.5000008252617523
A3PE70GMGCY2AL,B000URXP6E,4.0,[5. 5. 5. 5. 5. 5. 5. 5. 5. 0.],0.5713810444225904
AKIQW8M8Q74HG,B000URXP6E,5.0,[1.    1.    1.125 0.5   0.5   1.    1.    1.    0.5   0.   ],0.5249842906551682
A1XDV760ZLXN57,B000URXP6E,5.0,[1.    1.75  1.    0.375 1.375 1.375 2.375 1.75  0.625 0.   ],0.540532817206019
A2WNVJ6S7OVZP4,B000URXP6E,4.0,[-0.25  -0.25  -0.375 -0.125 -0.375 -0.25  -0.25  -0.375 -0.25   0.   ],0.4781413538164528
AX461TIEKR7CJ,B000URXP6E,5.0,[-0.375 -1.5    1.    -1.5   -2.125 -1.25  -1.375 -1.5    1.5    0.   ],0.4906257815188948
A1LV8TM9ICX1IX,B000URXP6E,5.0,[5. 5. 5. 5. 5. 5. 5. 5. 5. 0.],0.5312118578805016
AROYPRQ35VSAT,B000URXP6E,1.0,[0.75 0.5  0.5  0.5  0.5  0.5  0.75 0.5  0.   0.  ],0.5218453613684465
A3GM8H7MO9I4H7,B000URXP6E,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5030825006593093
A2J50ZCVKL1H9L,B000URXP6E,1.0,[5.    5.    5.    1.75  5.    5.    5.    5.    2.625 0.   ],0.4937529508494232
A11AZPF8R6A1F8,B000URXP6E,5.0,[5.    5.    5.    3.25  5.    5.    5.    5.    4.875 0.   ],0.5498314487984078
A15IKO3Q6RSA1V,B000URXP6E,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5312752335729812
A1NKYTRBYXO4TG,B000URXP6E,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5031095676418582
