reviewerID,itemID,overall,fine_feature,coarse_feature
A2W643VRI6ELN,B000URXP6E,1.0,[4.875 4.5   5.    4.5   5.    5.    4.5   5.    5.    5.   ],0.4968750376542632
A1GVT488CKU6ZB,B000URXP6E,5.0,[0.   0.   0.25 0.   0.   0.   0.   0.   0.25 0.5 ],0.537427690035159
AL4R7S0YP7MJR,B000URXP6E,5.0,[-0.25   0.     0.25  -0.25  -0.5    0.25  -0.25   0.     0.625 -0.125],0.5
A1NVH7LUS2AVWW,B000URXP6E,5.0,[-0.375  0.    -1.875 -1.125 -4.375 -0.375 -1.25  -1.875 -2.125 -1.875],0.5
A28G6HAG3I755Y,B000URXP6E,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.49687501476335616
A3N81O636W6H9A,B000URXP6E,5.0,[ 1.    3.    5.    5.    5.   -0.25  3.    5.    5.    5.  ],0.49910711115619133
A347D5SOZ68PPE,B000URXP6E,5.0,[0.  0.  1.  2.  1.  1.  1.  1.5 1.5 1.5],0.5062498499664543
A3H4ZZ6X3GROKJ,B000URXP6E,5.0,[5. 0. 5. 5. 5. 5. 5. 5. 5. 5.],0.4968749602265279
A2NAS3M5B7Z8Q3,B000URXP6E,5.0,[0.625 1.25  0.625 0.625 0.625 0.625 0.625 0.625 1.25  0.625],0.5031247973949903
ASLE3QYFD5C70,B000URXP6E,5.0,[1.375 0.    2.75  2.75  2.75  1.375 2.75  2.75  2.75  2.75 ],0.4968750496121854
A3T94O0KWMLTNG,B000URXP6E,5.0,[3.5   0.    4.875 1.875 3.5   1.875 3.5   4.875 4.875 4.875],0.4968749901766327
AXF86QVFWFE4L,B000URXP6E,5.0,[2. 2. 4. 4. 4. 4. 4. 4. 4. 4.],0.4968749315418081
A3TBIPGY6C5KIL,B000URXP6E,5.0,[1.375 0.    2.75  2.75  2.75  2.75  2.75  2.75  2.75  2.75 ],0.49687500654917854
A1ZB4T8L0SPYV8,B000URXP6E,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5124973069282568
A3RGQCA2GSFLX2,B000URXP6E,5.0,[ 0.25   0.     1.25  -0.375  0.5    0.875  0.25   1.875  2.     2.   ],0.5
A27VWQXCDU4U9D,B000URXP6E,5.0,[2.75  1.375 2.75  2.75  2.75  2.75  2.75  2.75  2.75  2.75 ],0.496875027932472
AEL1DK2OJ41ZZ,B000URXP6E,1.0,[ 0.125  0.     0.125  0.     0.     0.     0.    -0.375 -0.875  0.125],0.5343187188539958
A31XUJMEDBUGKR,B000URXP6E,5.0,[1.875 1.125 4.125 0.125 2.5   2.75  0.75  5.    4.875 5.   ],0.5
A2M0OIN5678XKQ,B000URXP6E,5.0,[5.    0.    5.    2.5   5.    3.125 4.625 5.    5.    5.   ],0.5
A3IOV1NJ4IM2HC,B000URXP6E,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5156219497540133
A28TUBAOIO801,B000URXP6E,5.0,[0.125 0.    1.125 0.25  0.75  0.    0.5   0.75  1.375 1.125],0.5
A3T1HGP5MN7OB6,B000URXP6E,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5
A3QYF175C7E1CN,B000URXP6E,5.0,[5.  4.5 5.  5.  5.  5.  5.  5.  5.  5. ],0.5
A3QUX4Z5YP6T4P,B000URXP6E,5.0,[5. 4. 5. 5. 5. 5. 5. 5. 5. 5.],0.5
A24NTDGOS70ZA9,B000URXP6E,5.0,[5.    3.375 5.    4.75  5.    4.75  5.    5.    5.    5.   ],0.49687508988015305
A32MXI9376X72P,B000URXP6E,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5124969868744049
A3BWOPUC4BK90E,B000URXP6E,5.0,[ 0.     0.    -0.25  -0.125 -0.25  -0.125 -0.125 -0.125 -0.125 -0.125],0.49687503264422545
A2D9MTWHD2BFUG,B000URXP6E,5.0,[1.375 1.375 2.75  1.375 2.75  2.75  2.75  2.75  1.375 2.75 ],0.49687510180027
A1M1Y5UGONAW06,B0010ZBORW,4.0,[-0.125 -0.125 -0.125 -2.375 -1.    -1.625 -1.375 -0.875 -1.75  -1.125],0.4968753171442762
A19XMHRB3G4DIR,B0010ZBORW,5.0,[ 2.25  -0.125  4.125  0.25   2.125  0.75   1.375  4.     2.5    3.875],0.5015624915284861
ALNFHVS3SC4FV,B0010ZBORW,5.0,[-0.125  0.5   -2.25   0.75  -1.     2.     1.625 -2.5   -3.5   -2.75 ],0.5062484911339108
A33PVCHCQ2BTN0,B0010ZBORW,5.0,[-2.75   0.125 -5.    -3.125 -5.    -3.125 -2.5   -4.375 -5.    -4.875],0.499999828968121
AYNTULRNAIPNY,B0010ZBORW,1.0,[ 0.125  0.    -2.875 -0.125  0.25   0.     0.    -1.625 -1.    -3.125],0.49687481548009277
A1XCSAX4BRT89Y,B0010ZBORW,2.0,[ 1.625  0.     4.5    2.875  3.5   -1.25   0.25   5.     2.5    4.875],0.5000000179639754
A30VYJQW4XWDQ6,B0011FYB5I,4.0,[2.375 2.375 2.375 2.375 2.375 4.75  2.375 2.75  2.75  2.75 ],0.5
AXZPSRWKSDO27,B00126LYJM,5.0,[0.    0.    1.25  0.    0.625 0.    0.625 0.    0.625 1.25 ],0.4968749732654899
A2GJX2KCUSR0EI,B0012XPRO8,3.0,[2.75  1.625 5.    2.125 3.125 1.5   1.625 5.    5.    5.   ],0.49895841320217654
A3Q5NCX0Y43DG1,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.49062612816183077
A39WH9DUE96U1P,B0012Y0ZG2,5.0,[ 1.25  -0.5    2.875  1.125  4.625  3.     0.     3.5    5.     1.25 ],0.49687485635750794
A1N3KXBQ1A53IP,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.4968749672488303
A265E2JC4S3YWC,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.4968750584215371
A2BTEB0X9BLH2T,B0012Y0ZG2,5.0,[3.125 0.375 4.25  2.5   5.    1.625 4.25  4.875 3.625 3.875],0.5
A3CLPIHVAD1LI1,B0012Y0ZG2,5.0,[2.75  1.375 2.75  2.75  2.75  2.75  2.75  2.75  2.75  2.75 ],0.4968750332214454
A2LY3LPGRERLPW,B0012Y0ZG2,5.0,[5.    2.375 5.    5.    5.    5.    5.    5.    5.    5.   ],0.49843742686959247
A3HIK2YDCUMWMZ,B0012Y0ZG2,5.0,[0.375 0.375 0.75  0.    0.75  0.375 0.75  0.375 0.    0.375],0.5
A3KL6I6EWV0MF6,B0012Y0ZG2,5.0,[1.375 0.    4.25  1.375 2.875 2.875 2.875 4.25  5.    4.25 ],0.496874795064033
A15TMUEDCVMOBF,B0012Y0ZG2,5.0,[-0.125  0.     0.125 -0.125  0.    -0.625 -0.25   0.125 -0.5   -0.5  ],0.4937501800112238
APV301O2BXWU2,B0012Y0ZG2,5.0,[2.625 0.625 5.    2.    5.    2.625 2.    5.    4.5   5.   ],0.4968749812182526
AH5IPOPDVNJMW,B0012Y0ZG2,5.0,[2.125 0.    5.    1.375 4.875 1.375 3.5   5.    4.875 4.875],0.49687498661923035
A62R447U5SPTV,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5093738892945255
A1XQ0F01CF84Y3,B0012Y0ZG2,5.0,[5.    1.125 5.    3.    2.5   5.    5.    5.    5.    5.   ],0.4937502937288802
A2IGYO5UYS44RW,B0012Y0ZG2,5.0,[3.5   0.    5.    2.75  3.125 2.125 3.625 5.    5.    5.   ],0.4968748988166247
A3S5MHB0P2RTI5,B0012Y0ZG2,5.0,[5. 5. 5. 5. 5. 5. 5. 5. 5. 5.],0.5
A7ID5H7FWLJHC,B0012Y0ZG2,1.0,[5.    2.625 5.    5.    5.    5.    3.75  5.    5.    5.   ],0.49687520068782676
A2S696CI415O20,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5
A1SW8WT1S0GHQV,B0012Y0ZG2,5.0,[-0.125  0.     1.25   2.875  4.    -0.125 -0.125  4.375  2.875  2.875],0.4968751591323514
A1I03N0S6W4AVL,B0012Y0ZG2,5.0,[4.375 1.    5.    4.125 3.125 3.125 2.375 5.    5.    5.   ],0.4968751730449655
A2YXTUAVV51KUH,B0012Y0ZG2,5.0,[-1.75   0.    -3.75  -3.    -2.5   -2.75  -2.    -3.375 -3.625 -3.5  ],0.49687506185849295
A3KRACVKGYH453,B0012Y0ZG2,5.0,[4.625 2.75  5.    4.625 5.    4.625 4.625 5.    5.    5.   ],0.4968749495355096
AMYTL79JMGQ6D,B0012Y0ZG2,5.0,[ 0.     0.     2.125  0.5    0.25  -0.25   1.5    1.75   2.     2.125],0.496874985688373
A270QYQEV3CQGH,B0012Y0ZG2,5.0,[ 0.25   0.    -5.    -0.625 -0.375 -0.5    0.5   -2.375 -0.75  -2.5  ],0.49687498246635725
A27VWQXCDU4U9D,B0012Y0ZG2,5.0,[2.75  1.375 2.75  2.75  2.75  2.75  2.75  2.75  2.75  2.75 ],0.496875027932472
AKND6I1G35L7E,B0012Y0ZG2,5.0,[ 0.     0.     0.125 -1.75   2.75   1.375  2.75   2.    -1.25  -0.75 ],0.4968750310048585
A2OMMYTOUX444Q,B0012Y0ZG2,5.0,[5.   3.75 5.   5.   5.   5.   5.   5.   5.   5.  ],0.5
A35LFTGC7TO48F,B0012Y0ZG2,4.0,[0.  0.  1.  0.5 0.5 0.  1.  1.  1.  1. ],0.49687494672384364
A84MTP7LSOTXG,B0012Y0ZG2,5.0,[1.375 0.    1.75  0.875 0.875 1.375 1.75  1.5   1.75  1.25 ],0.4968751187312379
A24HQ2N7332W7W,B0012Y0ZG2,5.0,[5.    2.    5.    3.875 5.    5.    5.    5.    5.    5.   ],0.49687501269715495
A3W3YT08F94PO7,B0012Y0ZG2,1.0,[ 0.5   0.    0.25 -0.75  1.5   0.5   0.    0.75  0.25  1.25],0.4968750176129885
A19GO5VNH8D1TF,B0012Y0ZG2,5.0,[0.    0.125 5.    1.5   2.875 2.875 1.625 5.    4.25  5.   ],0.49687506287412453
APTBOPU0IZZ0Y,B0012Y0ZG2,5.0,[ 0.375  0.     1.     0.75  -0.625  0.25   1.5    0.5    0.625  0.125],0.503124852156598
A2UM2UI2KVHG64,B0012Y0ZG2,1.0,[3.75  3.75  2.625 3.75  4.125 5.    3.75  1.75  2.125 3.875],0.5156192143791728
A2A83NR45HQ2OV,B0012Y0ZG2,5.0,[2.    0.    5.    1.375 2.75  2.    1.5   5.    5.    5.   ],0.496874959630353
A20Y9PNINSXAE2,B0012Y0ZG2,5.0,[1.375 0.    4.25  2.125 3.5   1.375 1.375 4.25  3.5   4.25 ],0.49687500641869786
A2L7E955AXRHRA,B0012Y0ZG2,5.0,[2.25  1.25  5.    1.5   4.75  2.    2.75  4.75  4.625 4.75 ],0.49687482427177576
A2WA0B9CJ28E45,B0012Y0ZG2,5.0,[ 1.125  0.     1.     0.     0.875  0.    -0.25   0.875 -0.25   0.375],0.5
A1UXOVYJ6OEQ24,B0012Y0ZG2,5.0,[0.  0.  1.5 0.5 0.  0.5 0.5 1.  1.  1. ],0.4968748941785119
A2D9MTWHD2BFUG,B0012Y0ZG2,5.0,[1.375 1.375 2.75  1.375 2.75  2.75  2.75  2.75  1.375 2.75 ],0.49687510180027
A24NTDGOS70ZA9,B0012Y0ZG2,5.0,[5.    3.375 5.    4.75  5.    4.75  5.    5.    5.    5.   ],0.49687508988015305
A2D0I7M2G43WWP,B0012Y0ZG2,5.0,[3.5   0.375 4.75  3.    3.875 1.    1.875 4.5   5.    3.125],0.49921871049204536
AXIGAHX96N522,B0012Y0ZG2,5.0,[-0.75   0.25   5.    -0.75   5.    -0.875  0.625  5.     5.     5.   ],0.4968750182842144
A1FPB20OAZLA3T,B0012Y0ZG2,5.0,[0.625 0.    2.625 0.75  2.25  1.    1.375 2.875 2.625 3.25 ],0.5
AX461TIEKR7CJ,B0012Y0ZG2,5.0,[-0.375  0.    -1.375  1.625 -2.75   0.625  2.125 -1.625  1.    -1.625],0.49687513970374597
ARPSCXPD7FYZ4,B0012Y0ZG2,5.0,[3.    0.    5.    3.    3.    3.    3.    4.375 4.5   5.   ],0.4968749198821328
AIPW346SC1MMK,B0012Y0ZG2,3.0,[ 0.125  0.    -0.125 -0.75  -0.625 -0.75  -0.375  0.125  0.25   0.625],0.5
A22XX80SB8WMUK,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.49062612816183077
A12I397MEWA1VB,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.49375028716979225
AE06QZ0NCSBBO,B0012Y0ZG2,5.0,[0.75  0.    2.625 0.375 3.375 0.    2.25  2.25  3.375 3.   ],0.49687487173261924
A3L1JSXB4OXOD9,B0012Y0ZG2,5.0,[2.75  1.375 3.5   2.75  3.125 2.75  3.125 3.125 3.5   3.5  ],0.4968750771976907
A1ZB4T8L0SPYV8,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5124973069282568
ACK0K1VME15R7,B0012Y0ZG2,5.0,[ 0.     0.    -2.125  0.    -1.125 -1.125 -0.375 -1.    -1.    -1.   ],0.4968750955611434
A1Y5HC26OO5D4H,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.4937503078101447
A2KA5PR2AKM7ZU,B0012Y0ZG2,5.0,[2.5   0.    4.875 4.75  3.625 1.75  3.625 4.75  3.5   4.75 ],0.5000000452634507
ATEX4XVEQYN7B,B0012Y0ZG2,5.0,[ 0.     0.    -0.125  0.     0.    -0.125  0.    -0.125 -0.125 -0.125],0.5031249189840695
A2JRCTJU21AJ4X,B0012Y0ZG2,5.0,[0.25  0.5   1.875 0.    2.25  0.    0.    2.125 3.    3.375],0.4968750067918912
A2SUH2N8051BES,B0012Y0ZG2,5.0,[1.375 0.    3.125 1.375 3.125 1.375 3.125 3.125 3.125 3.125],0.49687503208594036
A1V9QLYRT1O4KF,B0012Y0ZG2,5.0,[3.25  2.625 3.75  3.125 5.    5.    3.25  5.    3.75  3.75 ],0.49687486797122876
A22V1MD93T2FW9,B0012Y0ZG2,5.0,[5. 5. 5. 5. 5. 5. 5. 5. 5. 5.],0.49687486787747287
A25DAQQXXA356R,B0012Y0ZG2,2.0,[5.    3.125 5.    4.875 5.    5.    5.    5.    5.    5.   ],0.496874982289506
AGRLW94043OXP,B0012Y0ZG2,5.0,[0.5   0.5   2.25  2.125 0.5   2.25  1.125 2.25  1.75  2.25 ],0.49687512746730733
AKQ9DH3HRPHW3,B0012Y0ZG2,5.0,[3.375 0.    5.    2.625 5.    1.25  3.625 5.    5.    5.   ],0.4968750960275349
A2KNKDQ38Q31SJ,B0012Y0ZG2,5.0,[3.875 0.625 4.625 2.    4.25  3.75  4.375 4.75  4.625 5.   ],0.4984376047643644
A2TZW7B0YG2ZJQ,B0012Y0ZG2,5.0,[ 0.    0.   -0.25  0.    0.    0.    0.   -0.25  0.25 -0.25],0.5031248499396108
A26HF31NL346VR,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.49687509304684796
A32PX7W05VFWOJ,B0012Y0ZG2,5.0,[5. 0. 5. 5. 5. 5. 5. 5. 5. 5.],0.49687488048771883
A1JR5CZCFXPQMC,B0012Y0ZG2,5.0,[5.    2.    5.    2.375 2.375 4.375 3.875 5.    5.    5.   ],0.5
A2S97Z2I1TFOS,B0012Y0ZG2,4.0,[2.75 2.5  5.   4.25 5.   5.   5.   5.   5.   5.  ],0.49687499619262926
A2H1NTYWYYA0XM,B0012Y0ZG2,5.0,[0.375 0.    1.875 0.375 0.75  0.375 1.125 1.875 1.875 1.875],0.496875120317861
A1V9QLYRT1O4KF,B0012Y0ZG2,5.0,[3.25  2.625 3.75  3.125 5.    5.    3.25  5.    3.75  3.75 ],0.49687486797122876
A19BNMVUQDMFGK,B0012Y0ZG2,5.0,[3.25 2.25 5.   4.75 5.   4.5  5.   5.   5.   5.  ],0.5
A14QBW6X0Q1YSD,B0012Y0ZG2,5.0,[4.625 1.25  5.    3.875 5.    5.    3.125 5.    5.    5.   ],0.49687503985225706
A1VN560NNZQIR0,B0012Y0ZG2,5.0,[2.    2.    5.    3.25  2.25  1.875 2.75  5.    5.    5.   ],0.49687495180728014
A3RY7MA4VRMXN6,B0012Y0ZG2,5.0,[5.    0.625 5.    5.    5.    5.    5.    5.    5.    5.   ],0.49687504635192004
ACDH4NYWRB1PR,B0012Y0ZG2,5.0,[0.    0.    0.125 0.    0.    0.    0.125 0.125 0.    0.125],0.4968751264975793
A39VQK6I0V3AFV,B0012Y0ZG2,5.0,[0.25  0.    2.    2.    3.875 0.25  0.5   2.    2.    2.   ],0.5093730785889176
A28TUBAOIO801,B0012Y0ZG2,5.0,[0.125 0.    1.125 0.25  0.75  0.    0.5   0.75  1.375 1.125],0.5
A2XNLIC0O07GPW,B0012Y0ZG2,5.0,[ 1.125 -0.25   1.     0.125  0.875 -0.75   0.625  0.5    0.25   0.   ],0.5
AF0QBHJJUO5R2,B0012Y0ZG2,5.0,[5.    2.5   5.    4.625 4.5   5.    5.    5.    5.    5.   ],0.4968750226237117
A2S255TZX0IO1X,B0012Y0ZG2,5.0,[0.5   0.    2.875 1.625 1.    1.5   1.625 2.875 2.875 2.875],0.49375063155730603
A2XFY9IT8UVY9E,B0012Y0ZG2,5.0,[0.375 0.    2.125 3.125 5.    5.    4.125 1.375 3.125 2.125],0.4968750284529737
A1WME650PRYNO9,B0012Y0ZG2,5.0,[1.    0.    5.    1.125 4.375 1.    1.25  5.    5.    5.   ],0.49687493282762524
AIX5L58NMGF9Z,B0012Y0ZG2,5.0,[3.    0.625 5.    0.    1.625 0.    0.    2.5   5.    5.   ],0.5
ASI6Y3IN52G9P,B0012Y0ZG2,5.0,[1.375 0.    5.    1.875 1.875 1.375 5.    5.    2.75  5.   ],0.4968750602847524
A12X3J7IITW1J6,B0012Y0ZG2,5.0,[4.25  1.75  5.    3.875 5.    3.375 4.75  5.    5.    5.   ],0.4906265653096942
A30C827CX52Y3U,B0012Y0ZG2,5.0,[0.   0.   1.5  0.   2.25 0.   0.   1.5  0.75 1.5 ],0.4968750602119673
A2O23K583MS6RI,B0012Y0ZG2,1.0,[-0.25   0.25  -0.875 -0.25  -1.    -1.    -1.    -0.875 -1.625 -0.875],0.5
A3Q33D02J9UTT0,B0012Y0ZG2,5.0,[1.375 0.75  4.875 0.875 3.875 1.5   0.5   5.    3.625 5.   ],0.5031249009935799
A25DGSQA3AN7H5,B0012Y0ZG2,5.0,[0.    0.    0.625 0.625 0.    0.    0.625 0.625 0.625 0.625],0.5498328091718958
AIG1G1AKH7JVB,B0012Y0ZG2,5.0,[0.    0.    2.75  0.625 0.5   0.    1.75  2.25  2.75  2.75 ],0.49687507196244585
A1LJIF7G9T0PTW,B0012Y0ZG2,5.0,[ 1.     0.625  2.875  0.875  2.625 -0.375  0.     4.25   4.875  4.25 ],0.49687491064366096
A2ZZ75UB8VK31U,B0012Y0ZG2,5.0,[1.375 0.    2.75  2.75  2.75  2.75  2.75  2.75  2.75  2.75 ],0.49687499969497295
A2AET552WMN8LZ,B0012Y0ZG2,5.0,[1.375 1.375 4.125 2.75  5.    4.125 5.    5.    2.75  4.125],0.49687495365151113
A2KV46HMWY1YWB,B0012Y0ZG2,5.0,[0.75 0.75 2.5  1.5  1.5  3.25 1.25 1.5  3.25 3.25],0.49687509151908643
A2XDLY3PL0CGBD,B0012Y0ZG2,5.0,[0.    0.    0.375 0.625 0.    0.    0.625 0.5   0.5   0.5  ],0.5
A2L5BRKS3Q0J0D,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.49687508216924703
A3RTXSWBBPBU15,B0012Y0ZG2,5.0,[1.875 0.625 2.875 1.75  3.75  1.125 1.5   2.625 2.25  3.   ],0.5
A1PWYEL1R4LMAQ,B0012Y0ZG2,5.0,[1.5 0.  0.  0.  0.  0.  0.  0.  0.  0. ],0.5062452640840114
A3KXVT8LE6X9LR,B0012Y0ZG2,5.0,[-0.625 -0.625 -1.25  -0.625 -1.25  -0.625 -1.25  -1.875 -1.25  -1.25 ],0.49687493271691907
A1GO71H0UB95WN,B0012Y0ZG2,5.0,[5.    1.125 5.    5.    5.    5.    5.    5.    5.    5.   ],0.5010416410895747
A2GOEDQ35EBF1R,B0012Y0ZG2,5.0,[2.5   2.125 5.    4.125 2.25  3.25  2.25  5.    5.    5.   ],0.4968750084309863
A1HK1OQ6LRT0AX,B0012Y0ZG2,5.0,[1.375 0.    2.375 1.    2.375 1.    2.375 2.125 2.125 2.125],0.5
A3UIVN10P30BE2,B0012Y0ZG2,5.0,[0.5   0.75  4.625 0.125 3.875 1.875 1.5   5.    4.625 5.   ],0.4984375233066851
A18KOO6VMJJ70S,B0012Y0ZG2,5.0,[5.    0.625 5.    2.5   4.25  2.625 3.75  5.    5.    5.   ],0.5
AGREG8QB61C85,B0012Y0ZG2,5.0,[2.75  1.5   5.    3.125 3.125 3.125 3.125 5.    5.    5.   ],0.49687488883140024
A2EAXA5O0FMMNV,B0012Y0ZG2,5.0,[4.75 0.   5.   5.   5.   5.   5.   5.   5.   5.  ],0.49843743282128317
A2HT5WENL8E5S6,B0012Y0ZG2,5.0,[0.25 0.   0.25 0.25 0.25 0.25 0.25 1.75 0.25 1.75],0.5031252197620362
A1SMX2GYS61UT,B0012Y0ZG2,5.0,[0.   0.   2.5  4.75 1.25 1.25 0.   4.25 2.5  2.5 ],0.4968751287746672
A3KHIT48AYHC0L,B0012Y0ZG2,4.0,[0.625 0.    1.125 0.625 1.25  1.25  1.25  1.125 2.75  1.625],0.5
A2CPG6CY3NAYMU,B0012Y0ZG2,5.0,[2.5   0.    5.    2.5   5.    2.125 3.875 5.    4.125 5.   ],0.5156209439416554
A1AFK6DIZFYQ2V,B0012Y0ZG2,5.0,[1.375 0.    5.    3.375 4.125 1.375 3.375 5.    5.    5.   ],0.5
A3O3TL3ILJPNDJ,B0012Y0ZG2,5.0,[2.875 2.375 5.    4.75  5.    4.75  4.75  5.    5.    5.   ],0.49687496056147257
ARFFWJFJWCAGE,B0012Y0ZG2,5.0,[ 0.125  0.     0.    -0.125  0.     0.125  0.     0.125  0.125  0.125],0.49687495756417993
A1WMNCCFKM2A4Z,B0012Y0ZG2,5.0,[1.875 1.25  2.5   2.5   2.5   1.875 1.875 2.5   1.875 2.5  ],0.4968749761331416
A2ABCUIYJETG6Q,B0012Y0ZG2,5.0,[5.  0.5 5.  5.  5.  5.  5.  5.  5.  5. ],0.49999977424771336
A3AF038W92E3I,B0012Y0ZG2,5.0,[2.5   0.875 4.25  0.    0.    0.75  1.375 3.    3.125 5.   ],0.49687492604944516
A3Q5NCX0Y43DG1,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.49062612816183077
A1F1B2NU2TQAJV,B0012Y0ZG2,5.0,[3.875 0.    5.    5.    4.75  2.125 3.875 5.    5.    5.   ],0.5031248509277841
A21VGLAQKA6UXO,B0012Y0ZG2,5.0,[0.25  0.125 0.75  0.5   0.625 0.375 0.625 0.75  0.875 0.875],0.5
A1N3KXBQ1A53IP,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.4968749672488303
A2SVOLKLGI7DVQ,B0012Y0ZG2,5.0,[0.    0.    3.125 0.    1.875 2.25  1.375 2.75  1.375 2.75 ],0.5
A36FFM5OUBWGOL,B0012Y0ZG2,5.0,[2.25  1.75  2.625 1.5   2.375 1.875 2.375 2.625 5.    3.625],0.49375030173585915
AIF4UQ6O6UZZF,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.49687501900968445
A3ESPH5CN0GMIJ,B0012Y0ZG2,5.0,[5.    5.    5.    5.    5.    4.875 5.    5.    5.    5.   ],0.5
A3C46GBHLVSOEW,B0012Y0ZG2,5.0,[1.375 0.    2.75  1.375 1.375 1.375 1.375 2.75  2.75  2.75 ],0.49687505071078214
A23JI9AN3N4GFK,B0012Y0ZG2,5.0,[1.875 0.125 3.    2.    1.625 2.375 2.625 3.375 3.25  3.375],0.5
A1LCFO492L6K6G,B0012Y0ZG2,5.0,[-2.5    0.    -3.875  1.125 -4.5   -2.    -1.375 -3.875 -5.    -3.875],0.49687516745652477
A37QK0QF18JXDO,B0012Y0ZG2,5.0,[1.375 0.    5.    3.    5.    1.375 5.    5.    5.    5.   ],0.4937499936659448
A3JJ3GK8Q39TDE,B0012Y0ZG2,5.0,[1.375 0.    2.75  2.75  2.75  2.75  2.75  2.75  2.75  2.75 ],0.49687496436123874
A3HIEBXDI9EQA6,B0012Y0ZG2,5.0,[ 0.    0.   -0.5   0.    0.    0.    0.   -0.25 -0.25 -0.5 ],0.4968749650148007
A36EEWU8U97ZSX,B0012Y0ZG2,5.0,[ 1.    -0.5    1.375  1.     0.875  1.875  0.875  0.75   0.75   0.75 ],0.49687514717298176
A2ZZ75UB8VK31U,B0012Y0ZG2,5.0,[1.375 0.    2.75  2.75  2.75  2.75  2.75  2.75  2.75  2.75 ],0.49687499969497295
A23ALLEUZQKAR1,B0012Y0ZG2,5.0,[0.375 0.    3.875 0.375 5.    2.125 3.875 3.875 2.125 3.875],0.5
A324WQKVD3TLLQ,B0012Y0ZG2,5.0,[5.   1.75 5.   5.   5.   5.   5.   5.   5.   5.  ],0.5
A17ZAS11CK1HG8,B0012Y0ZG2,5.0,[2.625 0.    3.5   1.125 1.125 2.125 4.    3.5   3.5   3.5  ],0.4968748990577242
AGER9YK3VDQMV,B0012Y0ZG2,5.0,[1.5   0.    5.    1.625 2.75  1.625 2.75  4.25  4.25  4.25 ],0.5
A2M0OIN5678XKQ,B0012Y0ZG2,5.0,[5.    0.    5.    2.5   5.    3.125 4.625 5.    5.    5.   ],0.5
A2F7429CLFVV3T,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.49687502372260917
A37XI9VKWZWZKO,B0012Y0ZG2,5.0,[2.75  1.375 2.75  2.75  2.75  2.75  2.75  2.75  2.75  2.75 ],0.4968749789833513
A1JR5CZCFXPQMC,B0012Y0ZG2,5.0,[5.    2.    5.    2.375 2.375 4.375 3.875 5.    5.    5.   ],0.5
A19BNMVUQDMFGK,B0012Y0ZG2,5.0,[3.25 2.25 5.   4.75 5.   4.5  5.   5.   5.   5.  ],0.5
A2LY3LPGRERLPW,B0012Y0ZG2,5.0,[5.    2.375 5.    5.    5.    5.    5.    5.    5.    5.   ],0.49843742686959247
A1PC83477QHU77,B0012Y0ZG2,5.0,[2.375 0.625 2.375 1.75  2.375 1.25  1.25  2.375 1.875 2.375],0.5
AH89QE41D1PRP,B0012Y0ZG2,5.0,[0.   0.   3.5  2.75 3.5  2.75 2.75 4.25 3.5  3.5 ],0.5
AHQ9P60N6NOAH,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.49687498090123744
A36JEYR65W1LTO,B0012Y0ZG2,5.0,[2.75  1.375 2.75  2.75  2.75  2.75  2.75  2.75  2.75  2.75 ],0.49687502316399385
AAJSS6CLCYC0M,B0012Y0ZG2,5.0,[4.125 1.    2.625 2.125 2.    2.75  5.    0.75  2.5   1.125],0.49687507649668705
A28G6HAG3I755Y,B0012Y0ZG2,5.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.49687501476335616
